Timestamp,Trip_ID,Speed (km/h),RPM,Gear,Throttle Position (%),Engine Load (%),Fuel Level (%),Fuel Consumption (L/100km),Intake Air Temp (°C),Coolant Temp (°C),Fuel Pressure (kPa),Barometric Pressure (kPa),Ambient Air Temp (°C),Oxygen Sensor Voltage (V),Vehicle Distance (km),Engine Fault Codes
10/3/2024 5:28,4,150,3125,6,56.59486346,69.64743415,78.95135367,4.105310792,49.82725067,110,397.3328193,100.7029464,20.9904562,0.75692877,6689.204856,0
10/3/2024 5:29,4,150,3125,6,55.5590156,61.63648482,78.94492464,4.132529964,47.99485408,110,341.3388474,99.76195715,27.25807301,0.77180457,6691.28819,0
10/3/2024 5:30,4,150,3125,6,57.53050784,72.23438705,78.93849561,4.38747774,50,110,319.4588523,101.7851562,27.3572234,0.746019939,6693.371523,0
10/3/2024 5:30,4,150,3125,6,59.27757047,61.89276179,78.93206658,4.035440994,49.84077065,110,391.8976317,102.0483723,17.16177753,0.870347279,6695.454856,0
10/3/2024 5:31,4,150,3125,6,53.80860589,69.10875215,78.92563755,4,47.75364787,110,377.3813149,103.3235851,14.26473923,0.720133882,6697.53819,0
10/3/2024 5:32,4,150,3125,6,55.75097048,62.55438249,78.91920851,4.08750608,47.86844456,110,390.5944877,98.19813709,21.47984648,0.648806211,6699.621523,0
10/3/2024 5:33,4,150,3125,6,56.32702787,64.81546861,78.91277948,4,48.55694502,110,333.863594,95,27.58943475,0.737829655,6701.704856,0
10/3/2024 5:34,4,150,3125,6,58.09753291,72.30648939,78.90635045,4.000736888,48.64279147,110,354.1329455,100.5611047,27.13812738,0.960031673,6703.78819,0
10/3/2024 5:35,4,150,3125,6,53.40793215,59.3970792,78.89992142,4.239516271,48.49342416,110,362.0724797,100.6304053,17.31324959,0.728233022,6705.871523,P0420
10/3/2024 5:35,4,148.6240094,3096.333529,6,54.74724717,73.84809728,78.89349239,4.192888568,48.86422694,110,343.7790594,96.49111417,30.26787279,0.718328405,6707.935746,0
10/3/2024 5:36,4,150,3125,6,59.55688749,66.34999981,78.88706336,4.15556466,48.96501261,110,354.2001591,100.6947804,28.98200807,0.874491346,6710.019079,0
10/3/2024 5:37,4,150,3125,6,58.64015433,74.64430638,78.88063433,4.17641057,47.60031343,110,410.2332136,98.3957789,23.77515539,0.873654803,6712.102412,0
10/3/2024 5:38,4,150,3125,6,57.82286377,73.9074022,78.8742053,4.361447489,48.16548488,110,366.7129661,101.1628909,17.169523,0.817534027,6714.185746,0
10/3/2024 5:39,4,150,3125,6,54.26733885,61.07912489,78.86777627,4,47.94407266,110,357.7600994,98.94180973,22.13393689,0.739092759,6716.269079,0
10/3/2024 5:40,4,148.6240094,3096.333529,6,55.53931515,72.37278635,78.86134724,4.354343927,48.78438303,110,368.4397859,95.91538815,22.55436032,0.725891442,6718.333301,0
10/3/2024 5:40,4,150,3125,6,53.87309699,57.84568318,78.85491821,4.202326238,50,110,352.8198617,99.878924,29.46462439,0.841757865,6720.416635,0
10/3/2024 5:41,4,150,3125,6,58.51702068,78.15379538,78.84848918,4.182487795,47.96170958,110,290.9523385,105,21.42553783,0.723394316,6722.499968,0
10/3/2024 5:42,4,150,3125,6,56.67827253,76.34583386,78.84206015,4.178595263,49.18854044,110,341.2551593,98.96725311,22.84373622,0.650609556,6724.583301,0
10/3/2024 5:43,4,150,3125,6,59.29557162,65.99947225,78.83563112,4.10300536,47.61057861,110,314.7329666,100.5284771,29.40750286,0.75979342,6726.666635,0
10/3/2024 5:44,4,150,3125,6,60.29127677,65.02453976,78.82920209,4,48.57440688,110,423.8518956,101.0181768,29.57011512,0.798749374,6728.749968,0
10/3/2024 5:45,4,150,3125,6,56.4069819,72.46592671,78.82277306,4.12254534,48.06747506,110,310.5927725,104.4838936,18.66793502,0.9430625,6730.833301,0
10/3/2024 5:45,4,148.6240094,3096.333529,6,58.33797244,66.01558223,78.81634402,4.190236023,46.88089748,110,324.8688383,102.7702853,31.32522612,0.935828587,6732.897524,0
10/3/2024 5:46,4,150,3125,6,57.44218745,60.41410447,78.80991499,4.010013573,49.49335758,110,366.8593902,100.7614853,26.6323506,0.952797544,6734.980857,0
10/3/2024 5:47,4,150,3125,6,56.18624852,68.52961814,78.80348596,4.465886008,48.89774275,110,351.6250092,98.92274953,25.43148874,0.779470459,6737.06419,0
10/3/2024 5:48,4,150,3125,6,57.93034733,64.69465341,78.79705693,4.297489238,48.60166666,110,388.7982785,98.84785558,25.47861747,0.919787169,6739.147524,0
10/3/2024 5:49,4,150,3125,6,57.95378612,68.95584724,78.7906279,4.4088542,48.17647811,110,352.1981125,98.21544117,26.62915224,0.92466895,6741.230857,0
10/3/2024 5:50,4,150,3125,6,58.28781895,65.11917729,78.78419887,4.345475262,50,110,332.3585454,102.0298605,21.24144361,0.852137398,6743.31419,0
10/3/2024 5:50,4,150,3125,6,56.64809653,58.44021479,78.77776984,4.334604623,47.6458979,110,371.8101597,98.99256782,19.84786971,0.866728436,6745.397524,0
10/3/2024 5:51,4,148.6240094,3096.333529,6,54.5455314,67.33358947,78.77134081,4.248698749,47.30263202,110,387.0330752,99.29565275,22.33921089,0.773459761,6747.461746,0
10/3/2024 5:52,4,150,3125,6,58.34816629,73.32287123,78.76491178,4.238799233,47.895059,110,357.1891377,100.0998045,26.16906611,0.865557513,6749.545079,0
10/3/2024 5:53,4,150,3125,6,56.10381026,65.21312181,78.75848275,4.415952908,46.92324537,110,342.4058891,102.2624556,29.90902655,0.875222375,6751.628413,0
10/3/2024 5:54,4,150,3125,6,57.47837169,74.69604725,78.75205372,4.310366633,48.59835021,110,347.4550901,100.247166,29.61379532,0.73124762,6753.711746,0
10/3/2024 5:55,4,150,3125,6,60.38231752,64.73658933,78.74562469,4.306828816,50,110,287.2902833,97.27974585,22.0423745,0.831768133,6755.795079,0
10/3/2024 5:55,4,150,3125,6,58.22210472,59.25886287,78.73919566,4.427431109,48.0444099,110,304.8062921,99.7165432,25.30297449,0.834603943,6757.878413,0
10/3/2024 5:56,4,150,3125,6,58.37338506,69.89675602,78.73276663,4,49.07692975,110,338.4995235,103.7815763,13.32613507,0.970580136,6759.961746,0
10/3/2024 5:57,4,150,3125,6,54.51853982,64.96992341,78.7263376,4.091026915,49.02575692,110,330.9610697,99.50449204,28.52491915,0.664553634,6762.045079,0
10/3/2024 5:58,4,150,3125,6,55.1830694,70.85110189,78.71990856,4.173735483,49.11114894,110,371.4806833,101.7021815,33.02642688,0.834649309,6764.128413,0
10/3/2024 5:59,4,148.6240094,3096.333529,6,55.70212659,66.81169722,78.71347953,4.129186548,49.60338608,110,310.1279962,104.095632,27.69918064,0.803080773,6766.192635,0
10/3/2024 6:00,4,150,3125,6,60.43556033,64.61694352,78.7070505,4,49.68081842,110,343.1311645,100.6046676,27.37808961,0.828147255,6768.275968,0
10/3/2024 6:00,4,150,3125,6,58.29201344,73.34751866,78.70062147,4.130446667,48.44453059,110,320.7757594,98.4796629,29.50924813,0.84309516,6770.359302,0
10/3/2024 6:01,4,150,3125,6,58.25863146,67.91011753,78.69419244,4.103161046,49.19003621,110,387.1402507,98.24323485,32.47499582,0.718126825,6772.442635,0
10/3/2024 6:02,4,148.6240094,3096.333529,6,57.48658522,70.91763207,78.68776341,4.171454081,49.26012099,110,303.1144771,101.417327,21.30952118,0.772757427,6774.506857,P0133
10/3/2024 6:03,4,150,3125,6,56.10595207,61.74595426,78.68133438,4.620735787,49.16129952,110,392.2657336,100.6063913,27.57589304,0.888471109,6776.590191,0
10/3/2024 6:04,4,150,3125,6,58.15111996,68.26983333,78.67490535,4.19307263,48.4354263,110,349.4680771,98.56612513,32.88242007,0.765327171,6778.673524,0
10/3/2024 6:05,4,150,3125,6,55.9494314,63.93707682,78.66847632,4.354049336,48.7946681,110,309.8336604,99.36831759,16.33554617,1.005903649,6780.756857,0
10/3/2024 6:05,4,150,3125,6,54.7571614,66.96680296,78.66204729,4.175165871,50,110,378.8733808,98.38620627,31.84724964,0.808126119,6782.840191,0
10/3/2024 6:06,4,150,3125,6,59.23073776,68.02652015,78.65561826,4.451144144,48.56920443,110,353.4123929,101.2549047,27.04384815,0.875453217,6784.923524,0
10/3/2024 6:07,4,150,3125,6,58.91851088,68.97196727,78.64918923,4.105702462,48.68301581,110,371.1725506,102.6591768,25.5173473,0.697152061,6787.006857,0
10/3/2024 6:08,4,150,3125,6,54.54705534,63.68411785,78.6427602,4.31643641,47.82014683,110,349.5944124,100.1978108,21.9785428,0.799311349,6789.090191,0
10/3/2024 6:09,4,150,3125,6,56.96867378,75.99557651,78.63633117,4,46.88766622,110,300.9328737,101.3806315,25.08381476,0.83395256,6791.173524,0
10/3/2024 6:10,4,150,3125,6,57.78387916,69.6000082,78.62990214,4.484651956,47.45385744,110,369.7493126,101.8935742,23.56515637,0.800769472,6793.256857,0
10/3/2024 6:10,4,150,3125,6,58.67428698,67.19196275,78.62347311,4.280800909,48.05093914,110,330.088954,99.34242492,18.39488916,0.896243587,6795.340191,0
10/3/2024 6:11,4,150,3125,6,58.97369861,65.63622293,78.61704407,4,49.26732866,110,326.3701767,99.51950094,29.31735551,0.847273059,6797.423524,0
10/3/2024 6:12,4,148.6240094,3096.333529,6,54.32486499,63.9404047,78.61061504,4.27053033,46.27083371,110,339.7129946,97.20689223,23.3898376,0.936564708,6799.487746,0
10/3/2024 6:13,4,150,3125,6,56.272734,66.84897078,78.60418601,4.290445259,49.24982526,110,318.0545333,98.1891578,26.65901231,0.744075679,6801.57108,P0300
10/3/2024 6:14,4,150,3125,6,59.52350649,69.43504391,78.59775698,4,46.72700198,110,355.290188,97.25650226,22.55241855,0.684526789,6803.654413,0
10/3/2024 6:15,4,148.6240094,3096.333529,6,56.41611642,67.64577751,78.59132795,4.282724911,47.84791267,110,287.9078855,104.568761,31.42825289,0.812814147,6805.718635,0
10/3/2024 6:15,4,150,3125,6,57.14102753,64.84874776,78.58489892,4.158295239,48.58011863,110,420.1614252,97.34571431,22.22890402,0.620505923,6807.801969,0
10/3/2024 6:16,4,148.6240094,3096.333529,6,54.44666671,65.60522919,78.57846989,4.055831063,48.57824938,110,344.9521004,102.0198215,21.56117061,0.889326962,6809.866191,0
10/3/2024 6:17,4,150,3125,6,60.87309776,77.48097366,78.57204086,4.319225681,47.78789334,110,354.7337321,100.912845,24.44395519,0.651993006,6811.949524,0
10/3/2024 6:18,4,150,3125,6,59.31090517,66.59287785,78.56561183,4,47.08624262,110,333.0219399,99.23336341,23.66319287,0.636738817,6814.032858,0
10/3/2024 6:19,4,150,3125,6,54.2328919,57.77820836,78.5591828,4.092670324,46.24429007,110,345.4688742,99.52409797,18.50931655,0.96477763,6816.116191,0
10/3/2024 6:20,4,150,3125,6,59.94243612,68.17488584,78.55275377,4.214725416,50,110,365.0177207,96.61831588,27.73786959,0.951831436,6818.199524,0
10/3/2024 6:20,4,150,3125,6,53.4849125,60.89851201,78.54632474,4.412632338,46.56783679,110,355.5288251,97.45545699,32.50642156,0.738972792,6820.282858,0
10/3/2024 6:21,4,150,3125,6,60.33817376,69.33502174,78.53989571,4,48.37349798,110,333.8692692,101.2393671,13.32993021,0.908266525,6822.366191,0
10/3/2024 6:22,4,150,3125,6,57.20303912,62.04257629,78.53346668,4,48.53988242,110,372.624783,95.81192115,34.30083196,0.817247794,6824.449524,0
10/3/2024 6:23,4,150,3125,6,55.52116146,69.57023138,78.52703765,4.269363308,47.52560078,110,357.487439,100.9862098,26.80749068,0.811197476,6826.532858,0
10/3/2024 6:24,4,150,3125,6,58.94282772,71.94084764,78.52060861,4.352560685,49.68975161,110,348.4303212,99.91573591,31.42056302,0.839912396,6828.616191,0
10/3/2024 6:25,4,150,3125,6,60.68328215,72.54990116,78.51417958,4.195133515,48.46463405,110,310.7200108,103.4554792,16.86416617,0.779057908,6830.699524,0
10/3/2024 6:25,4,150,3125,6,61.77973076,78.45245599,78.50775055,4.15328855,47.14261672,110,319.2228364,95,24.97626798,0.675230338,6832.782858,0
10/3/2024 6:26,4,148.6240094,3096.333529,6,53.02095883,61.10518406,78.50132152,4,46.80668851,110,343.4095926,98.30292356,28.33823701,0.785315818,6834.84708,0
10/3/2024 6:27,4,150,3125,6,57.77135618,63.46375266,78.49489249,4.568917637,47.11781179,110,396.3237196,102.7227516,29.38574402,0.741417109,6836.930413,0
10/3/2024 6:28,4,150,3125,6,57.26994307,69.12268767,78.48846346,4.084966696,48.40628084,110,335.8334636,101.7501975,30.58233825,0.672328038,6839.013747,0
10/3/2024 6:29,4,150,3125,6,55.3458504,61.63999078,78.48203443,4,48.66400097,110,337.7966631,99.71311057,23.17656623,0.807236795,6841.09708,0
10/3/2024 6:30,4,150,3125,6,55.21642986,69.9835137,78.4756054,4,47.95477248,110,395.5513409,101.096476,32.00361751,0.68999839,6843.180413,0
10/3/2024 6:30,4,150,3125,6,55.02952545,73.44967739,78.46917637,4.228423376,48.38899212,110,367.8418202,101.5655029,15.32790032,0.872926931,6845.263747,0
10/3/2024 6:31,4,150,3125,6,57.87494027,62.43105016,78.46274734,4.104614,49.73919609,110,373.9035377,97.41284549,21.21838916,0.730675845,6847.34708,0
10/3/2024 6:32,4,150,3125,6,59.34504183,74.1081144,78.45631831,4.01366641,49.16527928,110,376.0489991,101.1522062,33.30664838,0.688264775,6849.430413,0
10/3/2024 6:33,4,150,3125,6,58.2360202,75.35839903,78.44988928,4,49.98393442,110,327.2478607,96.98326856,28.08021682,0.774515914,6851.513747,0
10/3/2024 6:34,4,150,3125,6,58.37101169,69.34578727,78.44346025,4,48.66085734,110,357.1949686,100.8409255,27.17460658,0.713102152,6853.59708,0
10/3/2024 6:35,4,150,3125,6,57.36450809,60.69248153,78.43703122,4.499458264,47.07076268,110,321.9761528,100.8520054,16.94291952,0.887895761,6855.680413,0
10/3/2024 6:35,4,150,3125,6,58.67029995,64.97918321,78.43060219,4.424257427,49.49566378,110,331.2251739,101.5817904,25.22750954,0.765854651,6857.763747,0
10/3/2024 6:36,4,150,3125,6,56.36514671,71.40612768,78.42417316,4.12013863,48.27790239,110,374.9559381,101.5212069,29.7384598,0.764316214,6859.84708,0
10/3/2024 6:37,4,150,3125,6,54.37218137,61.12938146,78.41774412,4,48.37436032,110,338.4850147,103.6406754,16.97052662,0.660795333,6861.930413,0
10/3/2024 6:38,4,150,3125,6,53.22449042,66.8942937,78.41131509,4.166904162,48.69536027,110,359.3727217,97.47033159,25.71775424,0.788825839,6864.013747,0
10/3/2024 6:39,4,150,3125,6,57.05561631,76.00831814,78.40488606,4.206963494,49.01744767,110,364.9364034,98.43797034,19.5599908,1.003876469,6866.09708,0
10/3/2024 6:40,4,150,3125,6,60.92888291,71.33431618,78.39845703,4,48.63574388,110,351.3760318,104.4049644,23.23761905,0.944894391,6868.180413,0
10/3/2024 6:40,4,150,3125,6,58.90562227,62.25538387,78.392028,4.296138859,47.27818162,110,402.3097104,98.49457799,29.96130934,0.726928198,6870.263747,0
10/3/2024 6:41,4,150,3125,6,54.90689713,64.34343642,78.38559897,4.426711893,48.29695842,110,293.4206635,103.3690973,24.83782073,0.691604716,6872.34708,0
10/3/2024 6:42,4,150,3125,6,57.78638564,65.24758176,78.37916994,4.203559136,47.59241832,110,319.9802108,101.8176013,23.80311062,0.747325722,6874.430413,0
10/3/2024 6:43,4,150,3125,6,57.35419486,71.58052528,78.37274091,4.259058519,49.18351752,110,331.1873813,100.2889752,15.41258462,0.816399953,6876.513747,0
10/3/2024 6:44,4,150,3125,6,55.33831773,69.33985582,78.36631188,4.339409847,48.25776978,110,394.0721821,101.1800131,18.43200848,0.84876662,6878.59708,0
10/3/2024 6:45,4,150,3125,6,55.24806868,69.13793601,78.35988285,4,49.22981534,110,326.9627002,98.74333687,26.28928525,0.787182544,6880.680413,0
10/3/2024 6:45,4,150,3125,6,59.02396495,68.7135645,78.35345382,4.222972033,48.30013876,110,329.9870296,100.7460098,20.25804913,0.874581705,6882.763747,0
10/3/2024 6:46,4,150,3125,6,56.79319216,70.57175832,78.34702479,4.251604336,48.24579562,110,314.0219051,96.48055322,23.38610208,0.727263636,6884.84708,0
10/3/2024 6:47,4,148.6240094,3096.333529,6,58.35927227,63.60255627,78.34059576,4.102345332,47.52452795,110,400.6465066,99.36761116,14.02411289,0.87072465,6886.911302,0
10/3/2024 6:48,4,150,3125,6,54.49904848,67.68203636,78.33416673,4.294520268,48.42649098,110,338.970679,99.40824553,20.42551855,0.715757925,6888.994636,0
10/3/2024 6:49,4,150,3125,6,57.97481105,63.72071547,78.3277377,4.303957286,48.88387175,110,347.600512,97.20519737,23.43616871,0.713284502,6891.077969,0
10/3/2024 6:50,4,150,3125,6,55.92067611,71.3858191,78.32130866,4.074460854,48.25896454,110,335.1866753,104.7738242,26.28471457,0.896462851,6893.161302,0
10/3/2024 6:50,4,150,3125,6,59.17634919,65.98389849,78.31487963,4.149499902,48.76876535,110,353.0910194,99.79893313,16.54271277,0.805702536,6895.244636,0
10/3/2024 6:51,4,150,3125,6,58.74184998,70.73357212,78.3084506,4,48.53846847,110,288.1987713,102.2380106,13.44037207,0.813520097,6897.327969,0
10/3/2024 6:52,4,150,3125,6,57.16753545,64.05021526,78.30202157,4.111375123,47.96750483,110,335.7345889,96.97637774,27.17654952,0.792387062,6899.411302,0
10/3/2024 6:53,4,150,3125,6,55.60634051,67.61863942,78.29559254,4,48.94910738,110,337.0229676,100.3844351,24.40466727,0.983179404,6901.494636,0
10/3/2024 6:54,4,150,3125,6,54.44147973,61.64624802,78.28916351,4,47.69970535,110,322.5903052,99.33694314,30.07831636,1.034104458,6903.577969,0
10/3/2024 6:55,4,150,3125,6,58.32438916,68.34253728,78.28273448,4.130050411,49.29017033,110,313.2602425,99.6819043,30.09546381,0.788506403,6905.661302,0
10/3/2024 6:55,4,148.6240094,3096.333529,6,59.84059801,64.15168071,78.27630545,4.493760232,48.41007436,110,330.9501656,97.5891316,32.43123575,0.943513737,6907.725525,0
10/3/2024 6:56,4,150,3125,6,57.27615178,60.17948401,78.26987642,4.106929673,48.50038888,110,359.2926791,100.9649955,14.88600281,0.609075845,6909.808858,0
10/3/2024 6:57,4,150,3125,6,57.14463316,68.13209628,78.26344739,4.145772887,48.60943282,110,295.6750538,102.0065507,22.45007782,0.69989127,6911.892191,0
10/3/2024 6:58,4,150,3125,6,57.79197758,71.68448747,78.25701836,4.416586849,48.51496084,110,393.6049385,99.85431647,27.37982473,1.021099178,6913.975525,0
10/3/2024 6:59,4,150,3125,6,54.35702045,63.85315279,78.25058933,4.363685839,48.60156629,110,369.2497319,98.24749077,21.76406728,1.021053613,6916.058858,0
10/3/2024 7:00,4,150,3125,6,58.54831151,68.59552899,78.2441603,4.00211841,48.84921162,110,338.4489527,99.60729006,29.12222992,0.830987356,6918.142191,0
10/3/2024 7:00,4,150,3125,6,54.00870411,61.50093869,78.23773127,4.407681119,47.99014656,109.2608087,320.9003765,100.3169359,31.48024253,0.887892676,6920.225525,0
10/3/2024 7:01,4,150,3125,6,55.92535866,75.09300509,78.23130224,4.298538056,48.34210533,110,341.0038186,98.24068478,19.64101856,0.739392765,6922.308858,0
10/3/2024 7:02,4,150,3125,6,59.87956839,58.33619541,78.22487321,4.45894044,47.73920151,110,315.9567292,101.772489,16.63920207,0.82606422,6924.392191,0
10/3/2024 7:03,4,150,3125,6,59.04140033,68.73290294,78.21844417,4.244235038,48.57517816,110,333.5967079,99.16645207,21.18121838,0.899565305,6926.475525,0
10/3/2024 7:04,4,150,3125,6,56.77004254,63.10802071,78.21201514,4.453135692,49.32425815,110,355.7953637,98.75907385,29.00638096,0.885658473,6928.558858,0
10/3/2024 7:05,4,150,3125,6,57.95183794,77.56520575,78.20558611,4,48.84014234,110,358.6305696,103.047418,26.40703145,0.795289883,6930.642191,0
10/3/2024 7:05,4,150,3125,6,56.54031205,65.59538817,78.19915708,4.180574638,47.91404625,110,353.1726246,103.1383908,27.21952872,0.810063284,6932.725525,0
10/3/2024 7:06,4,150,3125,6,59.64474946,65.49478693,78.19272805,4.441975946,47.95030218,110,318.4319904,99.80775461,36.03559579,0.881076824,6934.808858,0
10/3/2024 7:07,4,150,3125,6,57.42184002,69.58034545,78.18629902,4.205505386,48.10035059,110,376.2258123,98.53207175,27.42186013,0.647977472,6936.892191,P0300
10/3/2024 7:08,4,150,3125,6,56.24322779,71.45960513,78.17986999,4.550307009,47.77395743,110,355.2852813,96.09035862,23.87891424,0.754238497,6938.975525,0
10/3/2024 7:09,4,150,3125,6,55.27448879,63.04987357,78.17344096,4,49.43730496,110,357.9786966,98.43105477,21.59979222,0.862008257,6941.058858,0
10/3/2024 7:10,4,150,3125,6,57.28996116,56.50077766,78.16701193,4.458004905,48.16179799,110,326.8577418,103.0878239,30.2152088,0.748723867,6943.142191,0
10/3/2024 7:10,4,150,3125,6,56.87433034,67.10638076,78.1605829,4.596523606,48.60440408,110,366.8280404,96.35486664,21.83541769,0.847073236,6945.225525,0
10/3/2024 7:11,4,150,3125,6,59.83291159,77.46490032,78.15415387,4.330011407,49.49916448,110,337.6921816,99.88729236,22.93836897,0.692548041,6947.308858,0
10/3/2024 7:12,4,150,3125,6,56.489516,68.38949764,78.14772484,4.121390866,47.17173604,110,330.2679949,100.6783308,23.69408261,0.69879297,6949.392191,P0133
10/3/2024 7:13,4,150,3125,6,58.32980529,70.44751321,78.14129581,4.255759844,48.80324737,110,325.6579447,102.9077586,16.54627444,0.850983648,6951.475525,0
10/3/2024 7:14,4,150,3125,6,54.85456744,67.53033541,78.13486678,4,48.68751128,110,304.6999108,100.0326952,21.6374355,0.633122863,6953.558858,0
10/3/2024 7:15,4,150,3125,6,56.70302256,68.10316751,78.12843775,4.314795937,49.26509246,110,387.9055122,100.877577,34.40607358,0.817590134,6955.642191,0
10/3/2024 7:15,4,150,3125,6,57.3734729,57.2582915,78.12200871,4,48.83071428,110,372.7703275,100.5978358,25.47153445,0.803470286,6957.725525,0
10/3/2024 7:16,4,150,3125,6,55.91588475,73.5168098,78.11557968,4,47.27930906,110,327.8915781,97.80546013,22.77433881,0.763569435,6959.808858,0
10/3/2024 7:17,4,150,3125,6,57.33062995,64.40710062,78.10915065,4.290716191,47.32511453,110,373.6068613,100.1889655,24.35139026,0.676794034,6961.892191,P0171
10/3/2024 7:18,4,150,3125,6,52.06432959,62.99960308,78.10272162,4.554064208,48.05895499,110,347.6239395,103.2116571,25.75401269,0.89991512,6963.975525,0
10/3/2024 7:19,4,150,3125,6,55.27634476,66.3401681,78.09629259,4.444951141,48.27569722,110,357.7799318,100.3578433,29.31814249,0.786701459,6966.058858,0
10/3/2024 7:20,4,150,3125,6,54.7319008,63.90168682,78.08986356,4.184961694,49.66870804,110,349.9870192,100.6204223,27.56023306,0.8522306,6968.142191,0
10/3/2024 7:20,4,150,3125,6,56.49641116,71.11309775,78.08343453,4.16815266,50,110,352.6128005,101.961788,30.28130688,0.740744261,6970.225525,0
10/3/2024 7:21,4,150,3125,6,55.87253006,57.84038034,78.0770055,4.156852592,47.22123401,110,320.5203009,99.61425562,25.11806391,0.755507233,6972.308858,0
10/3/2024 7:22,4,150,3125,6,62.23492413,69.79520216,78.07057647,4.469996475,49.47292707,110,336.462912,102.0877279,35.89583021,0.790073249,6974.392191,0
10/3/2024 7:23,4,150,3125,6,56.69156322,70.60615548,78.06414744,4,48.17477682,110,302.817352,101.2711287,23.36963582,0.919856616,6976.475525,0
10/3/2024 7:24,4,150,3125,6,60.9841931,74.41035541,78.05771841,4.026661031,48.55586753,110,264.7611774,101.1994812,33.46176989,0.796572687,6978.558858,0
10/3/2024 7:25,4,150,3125,6,59.42414733,63.36151003,78.05128938,4.100110998,49.84372061,110,407.285356,96.59221819,22.9239581,0.89295787,6980.642191,0
10/3/2024 7:25,4,150,3125,6,55.46784668,65.33327058,78.04486035,4.410227485,46.85364479,110,380.8509894,101.4658692,25.94948803,0.812577374,6982.725525,0
10/3/2024 7:26,4,150,3125,6,57.91521764,69.5987836,78.03843132,4.30012197,47.70745903,110,384.7386348,101.6952993,31.194463,0.927884201,6984.808858,0
10/3/2024 7:27,4,150,3125,6,54.18462796,63.96198325,78.03200229,4.387141041,48.27982433,110,340.2617025,100.6036597,17.3854909,0.790116348,6986.892191,0
10/3/2024 7:28,4,150,3125,6,56.36912946,73.3057547,78.02557326,4,49.92119491,110,336.3681774,99.40085014,22.31773037,0.998903976,6988.975525,0
10/3/2024 7:29,4,150,3125,6,59.60344323,72.25572301,78.01914422,4.287126682,47.72618755,110,347.373807,97.60826692,22.0675494,0.837971308,6991.058858,0
10/3/2024 7:30,4,150,3125,6,57.10829435,61.4681274,78.01271519,4.535058883,47.50892837,110,409.8345146,97.62361972,27.14241879,0.847042817,6993.142191,0
10/3/2024 7:30,4,148.6240094,3096.333529,6,55.4668821,64.29818264,78.00628616,4.15306053,48.59665981,110,358.9573792,95.29810301,22.85299314,0.782656402,6995.206414,0
10/3/2024 7:31,4,150,3125,6,58.98308937,70.49425612,77.99985713,4.105288563,47.57630086,110,357.6873713,100.7878841,25.16316521,0.871677544,6997.289747,0
10/3/2024 7:32,4,148.6240094,3096.333529,6,54.95626449,61.74502697,77.9934281,4.047460441,48.52068175,110,379.1183536,100.6944884,18.17779081,0.719866715,6999.353969,0
10/3/2024 7:33,4,150,3125,6,58.88459137,63.03089271,77.98699907,4.468249167,45.23347397,110,353.4608962,99.68886395,40,0.813855415,7001.437303,0
10/3/2024 7:34,4,150,3125,6,55.01718126,65.07150009,77.98057004,4.08494378,48.046473,110,332.0260309,105,28.02408516,0.79575297,7003.520636,0
10/3/2024 7:35,4,150,3125,6,56.43014758,77.89401611,77.97414101,4.181249998,48.81893305,110,312.4012685,100.3185604,17.8387529,0.793939195,7005.603969,0
10/3/2024 7:35,4,150,3125,6,57.95158089,62.23790322,77.96771198,4.303051445,48.52285845,110,326.3307034,100.3585201,24.707536,0.685042178,7007.687303,0
10/3/2024 7:36,4,150,3125,6,57.81899511,67.67558662,77.96128295,4.109282596,49.26836181,110,331.5827769,98.9214152,21.73258247,0.782435462,7009.770636,0
10/3/2024 7:37,4,150,3125,6,56.97381695,71.48515383,77.95485392,4.484841663,50,110,364.6264321,101.1421513,29.32290798,0.956392529,7011.853969,0
10/3/2024 7:38,4,150,3125,6,57.84345763,68.88586517,77.94842489,4.050064699,49.6451828,110,343.4618552,100.2911975,25.10829334,0.954511378,7013.937303,0
10/3/2024 7:39,4,150,3125,6,53.92677832,60.1874386,77.94199586,4.304012334,48.43658711,110,320.1222089,103.4275521,27.73873798,0.698567584,7016.020636,0
10/3/2024 7:40,4,150,3125,6,55.61954763,69.41375684,77.93556683,4,48.59043322,110,362.7175793,99.98669781,28.51790097,0.703770711,7018.103969,0
10/3/2024 7:40,4,150,3125,6,55.50794073,62.01625767,77.9291378,4.344399566,48.17308947,110,355.96433,101.0000813,23.12475273,0.741734191,7020.187303,0
10/3/2024 7:41,4,150,3125,6,57.65758215,72.4342555,77.92270876,4.301674465,48.2377588,110,352.3973406,102.8709913,22.38937583,0.916345404,7022.270636,0
10/3/2024 7:42,4,148.6240094,3096.333529,6,57.63933135,61.70183859,77.91627973,4.36659549,49.12556563,110,333.0141872,99.57873076,26.97975465,0.745251673,7024.334858,0
10/3/2024 7:43,4,150,3125,6,56.54531753,64.00702404,77.9098507,4.345084262,48.65968014,110,345.0329572,98.65770953,18.68605047,1.036857001,7026.418192,0
10/3/2024 7:44,4,150,3125,6,56.79744063,68.31360826,77.90342167,4,48.53071569,110,338.1197676,98.34969152,26.96179967,0.860686577,7028.501525,0
10/3/2024 7:45,4,150,3125,6,57.20608042,70.51410418,77.89699264,4.18230435,48.99746607,110,385.9671075,100.0938667,24.28392406,0.930810797,7030.584858,0
